class,cg20716209,cg17590135,cg27413732,cg07804728,cg21051964,cg04500632,cg19212550,cg27009008,cg01338084,cg26864230,cg23018039,cg05415871,cg24046864,cg25141069,cg22407458,cg21946667,cg10334121,cg10462643,cg21948655,cg10678486,cg11693709,cg17492891,cg23099959,cg08957018,cg26996201,cg05714219,cg13590117,cg26916609,cg12624829,cg05835416,cg27349795,cg06475503,cg02061431,cg21149764,cg02515103,cg05115468,cg14332346,cg02000145,cg19722347,cg12698628,cg14862260,cg11323483,cg23843090,cg22052948,cg06359059,cg26154534,cg03760191,cg11851429,cg04875128,cg14363146,cg05634428,cg25986322,cg11354603,cg04704634,cg20416129,cg24800175,cg22641350,cg13969273,cg20488820,cg07676859,cg05482498,cg01248426,cg23386807,cg22850234,cg14640772,cg17371436,cg04992576,cg08185095,cg09278980,cg05497345,cg15094912,cg20578893,cg01970427,cg18764516,cg23008404,cg10599951,cg01914455,cg00656478,cg05241830,cg27627006,cg19958866,cg00855396,cg12309938,cg13956443,cg19747632,cg08642716,cg19640789,cg06997008,cg08118581,cg07871971,cg11826324,cg12161132,cg02825728,cg08327690,cg25699073,cg26333652,cg22498143,cg13027556,cg22541336,cg12559685,cg01918222,cg10150615,cg00985564,cg26362488,cg26435172,cg10788213,cg21200382,cg11784305,cg11969637,cg18020955,cg10510478,cg22209441,cg01060282,cg05419984,cg17527563,cg03087607,cg23009962,cg04164023,cg16803707,cg21492137,cg05293407,cg22313322,cg05212836,cg15004938,cg02558362,cg06804311,cg16052570,cg19998533,cg21126573,cg27237541,cg12938320,cg13619623,cg17836114,cg19570702,cg26484108,cg14527097,cg07850477,cg17208530,cg21398280,cg02157083,cg12775613,cg05070626,cg26820845,cg23460843,cg09545123,cg22510376,cg22447839,cg24492374,cg22008551,cg16288872,cg20002958,cg04058144,cg13652536,cg05303208,cg00949670,cg15879426,cg14992768,cg23944920,cg24691656,cg08390760,cg06941312,cg10584042,cg02255700
4.0,0.0347408,0.957458,0.052776,0.917083,0.933367,0.897242,0.71421,0.0102086,0.0340889,0.0415316,0.955127,0.946921,0.867097,0.0175288,0.479795,0.821268,0.87927,0.895383,0.860134,0.0401421,0.699678,0.0195148,0.909323,0.0191113,0.0296219,0.0349121,0.922526,0.956201,0.0190904,0.565294,0.0281129,0.942511,0.0736827,0.945625,0.0240097,0.0237286,0.0123322,0.0389894,0.903072,0.0298973,0.855025,0.848326,0.877447,0.578759,0.0193131,0.132889,0.906987,0.0107851,0.493069,0.0256763,0.647421,0.830145,0.71707,0.835311,0.863113,0.0426938,0.951679,0.0218195,0.0939077,0.666532,0.151353,0.658609,0.015353,0.0178453,0.0928393,0.0227912,0.867762,0.424516,0.242251,0.0846757,0.0302435,0.915902,0.923789,0.0210456,0.876701,0.917123,0.0390213,0.884818,0.852575,0.419651,0.0284897,0.919456,0.865722,0.891777,0.0323046,0.811229,0.98448,0.91195,0.859509,0.881043,0.727014,0.932229,0.842073,0.0243439,0.852101,0.638979,0.0715359,0.8864,0.913627,0.892433,0.572915,0.0356665,0.917563,0.0184794,0.531393,0.966665,0.0905752,0.0238224,0.751486,0.393144,0.969811,0.709586,0.910517,0.0664448,0.944347,0.362287,0.9786,0.974963,0.0264215,0.85381,0.0567575,0.0515029,0.0301155,0.81275,0.389977,0.977901,0.826685,0.497361,0.0162218,0.579178,0.895921,0.870432,0.0338031,0.936762,0.749277,0.907545,0.0383572,0.75426,0.968104,0.774743,0.559743,0.0650792,0.0733813,0.0264498,0.0534135,0.0372691,0.0219947,0.0104089,0.502535,0.947805,0.902477,0.0152774,0.779932,0.25324,0.020761,0.970381,0.754588,0.821503,0.0375725,0.0786513,0.0479418,0.0559593,0.0616638
4.0,0.0225471,0.513234,0.0580318,0.912455,0.94197,0.911787,0.823515,0.0126796,0.0256431,0.0237046,0.919442,0.96561,0.823969,0.0176379,0.42074,0.777739,0.898562,0.839459,0.83105,0.0280458,0.672664,0.0167798,0.905945,0.0178056,0.0287428,0.0300971,0.952396,0.953514,0.0270967,0.63379,0.0248255,0.950216,0.0617077,0.914605,0.0246219,0.0333053,0.0176909,0.0234629,0.892077,0.0611264,0.917509,0.871697,0.851157,0.655602,0.0229706,0.0979389,0.856981,0.00832172,0.503677,0.0154398,0.484055,0.812442,0.729939,0.801293,0.853281,0.101954,0.960482,0.0229036,0.0840633,0.701793,0.111697,0.60211,0.0156807,0.0281574,0.051524,0.0280358,0.840128,0.493845,0.243511,0.0783537,0.0275544,0.909162,0.941721,0.0193831,0.877494,0.92256,0.0234585,0.78912,0.771186,0.305245,0.025182,0.899152,0.880891,0.860244,0.0319086,0.81309,0.986746,0.89531,0.855567,0.870243,0.702242,0.96593,0.758745,0.0284655,0.928462,0.676723,0.0979451,0.886748,0.875777,0.853394,0.552532,0.041396,0.895529,0.0193107,0.511777,0.976495,0.0844204,0.0281081,0.710592,0.441295,0.965884,0.695693,0.885774,0.0492211,0.937776,0.296443,0.978666,0.976818,0.0282976,0.828865,0.0409893,0.0367696,0.0335499,0.786847,0.413157,0.98392,0.73458,0.512076,0.0124682,0.540058,0.885444,0.878766,0.0246057,0.948441,0.610778,0.90224,0.0350482,0.71197,0.969462,0.716142,0.949039,0.0492223,0.0497815,0.184453,0.0389342,0.0342588,0.0220549,0.00774808,0.455689,0.928651,0.894866,0.0185465,0.743372,0.297359,0.0228327,0.970857,0.679423,0.870823,0.0448537,0.0260702,0.0651402,0.0603314,0.0480626
4.0,0.0210374,0.969609,0.0552858,0.936464,0.93767,0.877496,0.802668,0.0100318,0.0267782,0.0429522,0.940533,0.970582,0.873612,0.0143259,0.442684,0.782107,0.888464,0.869688,0.850423,0.0412556,0.675556,0.0220527,0.912227,0.0191062,0.02047,0.0267285,0.966974,0.954149,0.0226416,0.632489,0.0233111,0.949753,0.0619526,0.938935,0.0204608,0.0246525,0.000105682,0.0381464,0.897224,0.398831,0.918329,0.884708,0.891653,0.665024,0.0187767,0.169627,0.923009,0.00838098,0.49752,0.0147117,0.553377,0.787871,0.79224,0.831358,0.870789,0.0290995,0.961268,0.0209105,0.0597069,0.681191,0.0936403,0.668067,0.0146768,0.0228067,0.0900121,0.023446,0.82711,0.575557,0.283541,0.0944283,0.026143,0.911237,0.923709,0.0161246,0.867946,0.933062,0.0446787,0.844582,0.834547,0.200608,0.0179211,0.88057,0.820025,0.863771,0.0364968,0.85071,0.987652,0.902015,0.879479,0.862441,0.750819,0.965499,0.706963,0.0141647,0.851734,0.699783,0.0376557,0.895261,0.905643,0.877967,0.510515,0.0473724,0.921698,0.0171815,0.510332,0.974804,0.40558,0.0382057,0.612859,0.503272,0.963557,0.775054,0.87879,0.0609493,0.946875,0.26962,0.980617,0.976853,0.0317467,0.842801,0.061953,0.0529373,0.0245151,0.751444,0.552815,0.98268,0.789876,0.457887,0.0125326,0.563471,0.865524,0.87052,0.0351894,0.948376,0.831601,0.893382,0.0406436,0.70972,0.955675,0.784729,0.944781,0.0327566,0.0456998,0.0386576,0.054075,0.0257855,0.0283617,0.00672657,0.48248,0.917097,0.882043,0.0188436,0.824321,0.240475,0.0233191,0.972504,0.777921,0.895216,0.0302992,0.039543,0.0775164,0.123912,0.0537869
4.0,0.031925,0.973033,0.0634792,0.886366,0.931709,0.904363,0.804514,0.0136078,0.0207303,0.0177806,0.925618,0.964686,0.834897,0.0151273,0.460897,0.805545,0.899088,0.797764,0.848615,0.0318749,0.700987,0.0158086,0.892164,0.0162254,0.00680951,0.0224091,0.88557,0.957461,0.0632678,0.653965,0.0228787,0.948345,0.0700725,0.926643,0.019658,0.0176525,0.00137173,0.0204787,0.910453,0.523765,0.783047,0.888909,0.899137,0.658141,0.0179261,0.190764,0.876337,0.0168022,0.440286,0.0146187,0.505859,0.740057,0.752535,0.827067,0.90218,0.0274857,0.959768,0.0181758,0.0965368,0.592512,0.0972672,0.639069,0.012492,0.0169213,0.0517438,0.0255977,0.868661,0.694735,0.209978,0.0887675,0.0264187,0.934128,0.911662,0.019362,0.862846,0.931698,0.0282791,0.842399,0.856982,0.187673,0.0282043,0.91446,0.849831,0.89038,0.023388,0.843638,0.987616,0.913093,0.890172,0.846982,0.749905,0.932835,0.707721,0.0140005,0.929466,0.695363,0.0285402,0.917291,0.905,0.816,0.612343,0.0525967,0.918154,0.015867,0.5554,0.96862,0.0773654,0.0258211,0.711626,0.411372,0.968523,0.758617,0.883337,0.0415704,0.939869,0.235497,0.982652,0.978738,0.0397467,0.846364,0.0542255,0.0308027,0.0275648,0.841487,0.482264,0.981891,0.786065,0.406694,0.010806,0.671714,0.905906,0.859872,0.0285306,0.956596,0.843738,0.908477,0.033546,0.748558,0.97178,0.786032,0.945386,0.0446503,0.0441508,0.0219758,0.0268745,0.0174774,0.0313157,0.220655,0.539169,0.920465,0.85639,0.0220604,0.755386,0.234452,0.0184731,0.969894,0.758279,0.876626,0.032832,0.0154316,0.0438879,0.0621277,0.0387349
4.0,0.0365043,0.951462,0.0517387,0.908367,0.939049,0.912116,0.851402,0.0114867,0.0226194,0.0277682,0.933883,0.935341,0.876335,0.0206358,0.382034,0.799574,0.906816,0.837698,0.874332,0.0312629,0.642641,0.020571,0.898924,0.0169265,0.0209469,0.0228693,0.939052,0.941336,0.0253155,0.660525,0.0267001,0.945539,0.0498387,0.91454,0.0291972,0.0264487,0.0298151,0.0178405,0.892552,0.322098,0.891011,0.88316,0.86789,0.487909,0.019682,0.140915,0.925569,0.020605,0.463963,0.0164154,0.508402,0.746879,0.711248,0.792836,0.840543,0.137382,0.936671,0.027778,0.0992006,0.5771,0.133666,0.586603,0.0248716,0.0281209,0.0587829,0.0237923,0.857593,0.71883,0.258996,0.0984417,0.0214888,0.93555,0.922736,0.0223258,0.886611,0.91382,0.0386165,0.865997,0.854822,0.233116,0.0216122,0.909852,0.827628,0.872787,0.0430875,0.769863,0.962656,0.909816,0.849042,0.87548,0.718611,0.963048,0.615085,0.0236788,0.928441,0.590422,0.0425696,0.906818,0.887536,0.871055,0.509521,0.0369263,0.905029,0.0195075,0.518581,0.964087,0.0375957,0.0612004,0.736073,0.382965,0.958057,0.696182,0.895236,0.0593079,0.602943,0.207259,0.980735,0.966156,0.0279787,0.806926,0.0536505,0.0397184,0.0351259,0.760667,0.405139,0.983244,0.813038,0.491335,0.0137112,0.627867,0.893963,0.824619,0.0386994,0.925874,0.775704,0.882239,0.0400213,0.682732,0.969467,0.729292,0.939568,0.0538538,0.0526107,0.107371,0.0389547,0.0454625,0.026876,0.017245,0.491623,0.913659,0.918313,0.0220075,0.750889,0.21649,0.0251044,0.958435,0.758604,0.809542,0.030792,0.0178179,0.0589293,0.0627091,0.048845
4.0,0.0242353,0.966565,0.0536302,0.879598,0.953521,0.893906,0.773808,0.0120764,0.0257195,0.0309217,0.930152,0.924405,0.869062,0.0143773,0.333862,0.802294,0.857991,0.791677,0.89547,0.0327278,0.674968,0.0185572,0.894054,0.0211887,0.0163735,0.0371403,0.944203,0.955616,0.0334806,0.60706,0.0293272,0.949438,0.0928581,0.903993,0.0208783,0.0253214,0.00577881,0.0368515,0.904368,0.537771,0.908237,0.844465,0.882156,0.634594,0.0201114,0.181603,0.915803,0.00759455,0.528836,0.0175372,0.64788,0.794798,0.761762,0.828123,0.888484,0.0399435,0.94695,0.0263626,0.0727567,0.633753,0.115831,0.662518,0.0178293,0.0196526,0.0371597,0.023882,0.832643,0.686602,0.322585,0.0855225,0.0285312,0.909986,0.940415,0.0173333,0.847094,0.932739,0.0347658,0.860651,0.828495,0.240139,0.0225188,0.913063,0.888135,0.898665,0.0353778,0.844183,0.987249,0.909481,0.88538,0.89937,0.75653,0.94045,0.734598,0.0226081,0.932759,0.63198,0.0330111,0.892295,0.915326,0.908917,0.513692,0.0293753,0.900653,0.022483,0.508605,0.969473,0.108184,0.0343483,0.693502,0.488168,0.963904,0.690911,0.898595,0.0492495,0.937132,0.28261,0.980341,0.976789,0.0359375,0.852594,0.0589825,0.0427422,0.0285204,0.757173,0.570389,0.977229,0.729517,0.350755,0.0211539,0.573897,0.814833,0.898571,0.0368822,0.939502,0.900425,0.849107,0.0391912,0.776884,0.974895,0.743041,0.942765,0.0298161,0.0452822,0.0470056,0.0438898,0.0500067,0.0271572,0.00897479,0.430156,0.936276,0.905412,0.0273596,0.798449,0.344909,0.0213072,0.967483,0.7766,0.867638,0.0342857,0.0179495,0.0617683,0.0518044,0.072363
4.0,0.0307292,0.946976,0.0548386,0.92465,0.95141,0.900374,0.762697,0.0113961,0.0240223,0.0508549,0.938703,0.926435,0.826508,0.0167349,0.362243,0.756202,0.864001,0.83419,0.851093,0.0294589,0.678116,0.0157532,0.884765,0.0137237,0.0273838,0.0184274,0.946958,0.811081,0.0305294,0.568908,0.0255441,0.949069,0.0645381,0.929629,0.0224017,0.0210144,0.635521,0.0266976,0.882181,0.219194,0.965065,0.851862,0.842579,0.563701,0.018578,0.154725,0.92222,0.00877179,0.385416,0.0172578,0.539164,0.815019,0.880609,0.758498,0.823051,0.0260299,0.928445,0.0268756,0.0802991,0.610829,0.123288,0.572954,0.019088,0.0310382,0.057923,0.0280486,0.832055,0.661164,0.185244,0.115607,0.0259541,0.928987,0.944442,0.025818,0.870423,0.922369,0.0348269,0.842898,0.795281,0.24581,0.0194795,0.916149,0.834916,0.884599,0.0422834,0.783021,0.983476,0.880469,0.847717,0.81428,0.715248,0.961808,0.693967,0.0282319,0.931301,0.601982,0.02823,0.884313,0.854843,0.860546,0.406988,0.0302675,0.887744,0.0219228,0.527042,0.967636,0.112162,0.0385758,0.644755,0.373821,0.964459,0.661491,0.893093,0.0571789,0.945556,0.363271,0.978895,0.971209,0.028004,0.811022,0.0493434,0.030174,0.0299995,0.718814,0.497878,0.981618,0.768004,0.376164,0.0147015,0.54092,0.895849,0.854457,0.0332476,0.957701,0.714889,0.881745,0.0282858,0.720255,0.967286,0.681139,0.934228,0.0382407,0.0400366,0.0286664,0.0530515,0.02816,0.0310941,0.213874,0.505974,0.936091,0.903656,0.0234028,0.731713,0.323046,0.0243928,0.967635,0.718511,0.771706,0.0381648,0.0297584,0.0781769,0.06183,0.0647645
4.0,0.0307936,0.945965,0.0504816,0.933261,0.952218,0.903597,0.835604,0.0128699,0.0185223,0.0342737,0.926337,0.943708,0.805636,0.0163492,0.463363,0.79831,0.852596,0.843207,0.860934,0.0400255,0.701152,0.0164035,0.90198,0.0160547,0.0231214,0.0248611,0.922591,0.951249,0.0221301,0.705218,0.0259706,0.945399,0.0610918,0.919141,0.0195787,0.0224192,0.00778218,0.0245623,0.866481,0.307488,0.934853,0.887722,0.835368,0.545538,0.036556,0.128005,0.910381,0.0142971,0.504767,0.0159325,0.590516,0.807754,0.768103,0.757437,0.831335,0.041497,0.94922,0.0268717,0.155741,0.590213,0.125565,0.608007,0.0160741,0.0277341,0.0441965,0.0314538,0.831176,0.633585,0.308815,0.101846,0.0255846,0.911998,0.945428,0.0229373,0.844203,0.92795,0.0497845,0.833376,0.816657,0.28895,0.0169733,0.820662,0.884336,0.869625,0.0515089,0.754579,0.984499,0.911195,0.861692,0.893826,0.709594,0.952904,0.684741,0.015896,0.847771,0.611548,0.044482,0.850016,0.854985,0.91455,0.494412,0.0478756,0.936728,0.0190788,0.498733,0.963571,0.081393,0.0437514,0.749489,0.446857,0.947845,0.716636,0.876518,0.0510991,0.922273,0.269757,0.980553,0.961692,0.0258007,0.836359,0.0424503,0.0363988,0.035417,0.753036,0.502406,0.980993,0.78294,0.503725,0.0188853,0.56537,0.863531,0.823088,0.0333271,0.950624,0.849615,0.843652,0.030378,0.725848,0.971744,0.750809,0.945862,0.0492515,0.0451883,0.0533037,0.0438706,0.0348015,0.0271397,0.0118862,0.519352,0.889167,0.93049,0.0194112,0.751623,0.277268,0.0266566,0.968144,0.750271,0.800458,0.0367945,0.0175697,0.0599547,0.0643721,0.0601272
4.0,0.0231639,0.970821,0.05397,0.94045,0.942694,0.902393,0.8125,0.00836386,0.0201048,0.0103781,0.930389,0.958748,0.864464,0.0132436,0.433506,0.763833,0.899959,0.888315,0.853755,0.0342214,0.700034,0.0193485,0.902788,0.0297009,0.0422845,0.0161655,0.963368,0.959138,0.0277086,0.692271,0.0217224,0.954767,0.056929,0.914041,0.0133376,0.0200791,0.00422415,0.0372352,0.870888,0.0644111,0.926141,0.874014,0.868065,0.32172,0.0214014,0.115681,0.906398,0.0179298,0.38139,0.0131739,0.61025,0.857765,0.796136,0.832875,0.832934,0.0315142,0.962434,0.0173065,0.0903416,0.500989,0.083916,0.581605,0.0150304,0.0150536,0.0676352,0.0327926,0.848033,0.634517,0.19794,0.0936634,0.0258856,0.904618,0.933297,0.0150442,0.881091,0.939197,0.0182566,0.805881,0.803862,0.355237,0.0218522,0.795082,0.867096,0.850513,0.0322849,0.765645,0.988224,0.908801,0.853148,0.873446,0.657919,0.969915,0.718652,0.0283934,0.894682,0.610943,0.0659856,0.885152,0.900849,0.833405,0.485639,0.0512095,0.908972,0.0170211,0.486168,0.970473,0.0474006,0.183484,0.635399,0.262799,0.961827,0.676269,0.904235,0.0542696,0.928911,0.183091,0.983847,0.978131,0.0313911,0.833925,0.0511351,0.05722,0.0215997,0.772904,0.29905,0.986885,0.817927,0.428716,0.0112352,0.40093,0.887841,0.886055,0.0288848,0.953697,0.688792,0.90472,0.0339665,0.779477,0.975924,0.723593,0.953094,0.0523452,0.0425584,0.0408662,0.0305234,0.0213452,0.0249667,0.00936546,0.522988,0.951872,0.916092,0.0188683,0.766581,0.176796,0.0190277,0.971618,0.664769,0.697928,0.0269424,0.0223593,0.0470351,0.0603403,0.0425272
4.0,0.0238701,0.955809,0.043454,0.903242,0.941013,0.900996,0.851227,0.00867196,0.0170345,0.0254297,0.923798,0.956776,0.851826,0.0157449,0.416084,0.781938,0.819006,0.815444,0.846747,0.0435767,0.739946,0.0263122,0.901124,0.0239639,0.0321508,0.0229025,0.897019,0.958989,0.019808,0.723373,0.0207118,0.957801,0.0527025,0.919789,0.0202185,0.0188651,0.000576013,0.0297022,0.895969,0.469765,0.930852,0.877888,0.887435,0.544019,0.0225115,0.207707,0.866382,0.0157407,0.36113,0.0144195,0.521138,0.770008,0.742784,0.790044,0.837559,0.028206,0.957639,0.0157848,0.0893445,0.57387,0.100782,0.619385,0.0129083,0.0168194,0.0567692,0.0291799,0.803708,0.739967,0.236394,0.0952258,0.0255614,0.927969,0.944465,0.0148527,0.840776,0.91743,0.0293912,0.817326,0.825384,0.205584,0.0207712,0.886468,0.901832,0.911615,0.0243477,0.822031,0.989267,0.909191,0.888376,0.831762,0.661192,0.951612,0.72235,0.0140695,0.922172,0.655127,0.0288741,0.915621,0.893347,0.840792,0.520861,0.0724538,0.929828,0.0210292,0.452238,0.968875,0.0543564,0.0291545,0.675427,0.396517,0.938216,0.735598,0.88674,0.0482672,0.939185,0.227815,0.981966,0.975092,0.0315795,0.842985,0.0594679,0.0576203,0.027363,0.760155,0.562023,0.984181,0.803245,0.455533,0.010237,0.584056,0.809519,0.839004,0.0606688,0.948548,0.7625,0.868931,0.0321461,0.73653,0.967225,0.742669,0.962887,0.0406469,0.0428172,0.0430911,0.0259539,0.0166445,0.0272697,0.00748514,0.436425,0.932134,0.89836,0.0168291,0.747226,0.253803,0.0270499,0.973037,0.778742,0.798614,0.0234684,0.0178985,0.0660484,0.0885602,0.0638851
4.0,0.0232604,0.940134,0.0520987,0.847831,0.923308,0.899198,0.832865,0.0109007,0.0199056,0.0346443,0.93216,0.956676,0.876833,0.0251234,0.397894,0.797364,0.826754,0.855436,0.847253,0.0283257,0.684003,0.0184685,0.911899,0.0155908,0.0181191,0.0225825,0.974063,0.78726,0.0281448,0.715486,0.0232404,0.950467,0.0391044,0.907735,0.0320803,0.0208259,0.0269317,0.0235635,0.879888,0.36801,0.888615,0.891262,0.864576,0.57121,0.0172226,0.119343,0.897329,0.0185716,0.462636,0.0110384,0.452802,0.783453,0.787332,0.775807,0.859713,0.0425532,0.954363,0.0186419,0.0940011,0.533663,0.145037,0.656846,0.0180676,0.0236348,0.0490782,0.0234969,0.830449,0.721585,0.129477,0.0956786,0.0193906,0.928206,0.917821,0.0200866,0.848674,0.918374,0.0292244,0.833847,0.832178,0.198794,0.0212001,0.904453,0.8707,0.888125,0.0392803,0.799975,0.952361,0.911399,0.836091,0.880344,0.667289,0.967255,0.677601,0.0220607,0.818713,0.626282,0.0531453,0.874479,0.897128,0.837868,0.558522,0.0523609,0.897879,0.0240279,0.489075,0.964319,0.0512993,0.0321357,0.756954,0.411924,0.943524,0.652312,0.895986,0.0523144,0.953919,0.195176,0.979446,0.927777,0.036359,0.83398,0.0492676,0.0461492,0.028115,0.75325,0.46574,0.981491,0.857535,0.537615,0.0126284,0.611043,0.860355,0.880133,0.0405451,0.945103,0.810975,0.88911,0.0269511,0.762447,0.968059,0.744903,0.945243,0.0265088,0.0506949,0.0483856,0.0375985,0.0266965,0.0271094,0.0165097,0.529962,0.94674,0.840795,0.0191635,0.727208,0.294271,0.0242234,0.950872,0.820035,0.88318,0.0320716,0.0127829,0.0679557,0.0631651,0.0503605
4.0,0.0278603,0.962402,0.0537232,0.896961,0.952457,0.919802,0.802852,0.0124117,0.0276011,0.0319538,0.937235,0.941895,0.855124,0.0174445,0.510171,0.81571,0.921348,0.846348,0.860928,0.0326638,0.698212,0.0175292,0.904415,0.0167011,0.0133867,0.0210254,0.959565,0.958686,0.0221065,0.638849,0.0294938,0.951686,0.0616909,0.924467,0.026249,0.0225232,0.00646896,0.0163618,0.909304,0.414337,0.924532,0.915636,0.885694,0.602643,0.0186078,0.19357,0.927852,0.00921463,0.519359,0.0155895,0.579494,0.83513,0.755221,0.834661,0.888046,0.0280895,0.948601,0.016632,0.110025,0.656536,0.1327,0.651285,0.0141858,0.028359,0.0517217,0.0205767,0.842549,0.626246,0.328515,0.0762052,0.0233568,0.935661,0.943322,0.018749,0.882362,0.939404,0.0375084,0.83457,0.845672,0.232994,0.0280126,0.782159,0.872901,0.873311,0.030777,0.8038,0.978695,0.891496,0.868592,0.902923,0.688301,0.96435,0.622892,0.0250201,0.946039,0.645783,0.0306917,0.903086,0.895259,0.909447,0.536466,0.0767939,0.90223,0.0186229,0.526851,0.961935,0.112085,0.0442548,0.667372,0.406434,0.967592,0.694848,0.922613,0.0508859,0.942863,0.288195,0.980044,0.975149,0.0323425,0.862187,0.0444255,0.0351269,0.0248924,0.816408,0.550892,0.982152,0.801035,0.371774,0.0181947,0.624127,0.920498,0.898437,0.0321531,0.944565,0.888658,0.914697,0.0472639,0.743664,0.978873,0.75379,0.946765,0.0443055,0.0467179,0.0646959,0.0451941,0.0256271,0.0306467,0.224597,0.50596,0.928175,0.914932,0.0181379,0.709885,0.294932,0.0200702,0.967539,0.785551,0.852296,0.0319163,0.0182882,0.0556928,0.064781,0.0511788
4.0,0.0289489,0.961158,0.0583009,0.918148,0.932437,0.91506,0.806889,0.0110557,0.0283545,0.0229293,0.942885,0.968361,0.852369,0.0150731,0.440399,0.77069,0.88493,0.867129,0.83685,0.036928,0.66524,0.0202533,0.890156,0.0150141,0.0122937,0.0229817,0.910662,0.945313,0.0216386,0.718885,0.0302923,0.951689,0.0686289,0.918693,0.0243751,0.0229412,0.580923,0.0394665,0.886854,0.404512,0.876529,0.873387,0.877421,0.56156,0.0202716,0.237307,0.937515,0.014047,0.481594,0.0168233,0.794522,0.712591,0.848089,0.795979,0.872528,0.0484274,0.963527,0.0244225,0.114611,0.580221,0.115176,0.588404,0.0175313,0.0210109,0.0466693,0.023282,0.847172,0.697292,0.269512,0.128524,0.023013,0.927618,0.906204,0.0261505,0.868613,0.92639,0.0341766,0.878989,0.802221,0.219018,0.0251541,0.901369,0.855142,0.915927,0.04405,0.789477,0.986489,0.898029,0.848601,0.875302,0.750473,0.960617,0.690697,0.0226988,0.921833,0.617494,0.0425267,0.882436,0.886621,0.881133,0.560537,0.0367053,0.928427,0.0190239,0.488988,0.963942,0.0750661,0.0632142,0.66217,0.488765,0.964693,0.681228,0.560624,0.0567464,0.670424,0.259244,0.980963,0.970559,0.030758,0.819576,0.0471812,0.0470525,0.0381643,0.794684,0.529302,0.979108,0.793992,0.477177,0.0147092,0.613914,0.89544,0.863174,0.0414422,0.932161,0.810056,0.897939,0.0366515,0.759604,0.976985,0.745147,0.935826,0.0475742,0.0391883,0.0435894,0.0419516,0.0368471,0.0239435,0.00961703,0.46943,0.930307,0.928303,0.017587,0.776341,0.306684,0.0217088,0.967357,0.720431,0.827571,0.0393003,0.0186079,0.0580203,0.064104,0.0501222
4.0,0.0264864,0.951976,0.0544972,0.9357,0.935324,0.913219,0.81043,0.00960777,0.0218826,0.0358413,0.929162,0.957132,0.85498,0.0139387,0.520034,0.739371,0.893687,0.850296,0.893931,0.0437666,0.704322,0.0145744,0.899312,0.0211037,0.0148319,0.0211935,0.914363,0.960095,0.0200528,0.576681,0.0231259,0.957002,0.0985261,0.931381,0.0185236,0.025108,0.0127161,0.020914,0.907389,0.0329133,0.89017,0.877555,0.839334,0.521485,0.0179912,0.117362,0.878365,0.0102055,0.515261,0.01266,0.719798,0.821412,0.751849,0.808612,0.855475,0.0311467,0.958587,0.0235198,0.136466,0.596617,0.154011,0.630444,0.0131282,0.0208789,0.0917197,0.0221889,0.860081,0.395229,0.258548,0.111897,0.0203661,0.931776,0.953794,0.0167945,0.859632,0.929001,0.0256576,0.846588,0.818248,0.423553,0.0216778,0.910343,0.871376,0.881691,0.0321356,0.809075,0.988191,0.894503,0.842474,0.841017,0.71608,0.956325,0.763665,0.0691996,0.876042,0.662562,0.0300714,0.854046,0.896394,0.878091,0.603234,0.043645,0.903362,0.0202528,0.511619,0.972723,0.0699826,0.0247499,0.598303,0.367384,0.971216,0.720076,0.885394,0.0758937,0.9525,0.298947,0.984925,0.975657,0.0321391,0.796475,0.0646322,0.0533788,0.0225486,0.772773,0.351197,0.986341,0.838503,0.53494,0.0179813,0.674799,0.860896,0.873477,0.0373482,0.96333,0.792776,0.911816,0.0253876,0.75892,0.959823,0.767652,0.958487,0.0308748,0.0469588,0.031009,0.0377446,0.0239629,0.0326658,0.0109738,0.53821,0.935543,0.856321,0.0178775,0.714882,0.17667,0.0230985,0.974591,0.760716,0.811772,0.0319674,0.0175533,0.0698103,0.0528709,0.0421187
