class,cg27413732,cg07804728,cg20716209,cg26864230,cg21946667,cg24046864,cg21051964,cg19212550,cg17590135,cg21948655,cg22407458,cg01338084,cg04500632,cg10462643,cg05415871,cg11693709,cg27009008,cg10334121,cg17492891,cg10678486,cg27349795,cg25141069,cg05835416,cg13590117,cg23099959,cg26996201,cg23018039,cg05714219,cg08957018,cg12624829,cg07676859,cg02061431,cg04704634,cg22052948,cg06475503,cg14862260,cg01248426,cg26916609,cg05634428,cg25986322,cg04875128,cg22641350,cg10150615,cg26154534,cg09545123,cg23843090,cg11354603,cg18764516,cg02515103,cg11851429,cg03760191,cg02825728,cg06359059,cg05241830,cg06804311,cg20488820,cg08185095,cg15004938,cg20416129,cg27627006,cg05482498,cg05115468,cg01970427,cg00656478,cg22850234,cg26333652,cg05419984,cg15094912,cg04992576,cg14640772,cg05212836,cg19722347,cg05497345,cg17371436,cg13969273,cg13956443,cg09278980,cg05070626,cg11969637,cg22209441,cg19958866,cg24800175,cg12698628,cg14332346,cg11826324,cg03068376,cg08327690,cg00855396,cg02000145,cg22867629,cg00949670,cg19998533,cg12559685,cg08118581,cg21492137,cg17208530,cg02558362,cg27138727,cg02255700,cg23668257,cg20578893,cg01918222,cg22541336,cg21375869,cg07871971,cg26435172,cg23008404,cg22498143,cg26362488,cg00985564,cg08642716,cg11323483,cg15879426,cg18020955,cg04475375,cg03087607,cg10599951,cg14992768,cg21149764,cg27237541,cg26614578,cg26820845,cg06490988,cg05886952,cg19747632
4.0,0.051408,0.931832,0.0301074,0.0306317,0.795725,0.842651,0.933648,0.781061,0.936454,0.845781,0.437565,0.0248454,0.905798,0.856385,0.969758,0.679962,0.0101125,0.89198,0.0222187,0.0465335,0.0227927,0.020493,0.597995,0.939546,0.919729,0.0118033,0.912978,0.0224504,0.0353747,0.0331829,0.547668,0.0626918,0.769113,0.45509,0.951023,0.795983,0.545034,0.956731,0.555003,0.812225,0.503439,0.96501,0.0637126,0.139369,0.0562788,0.84315,0.738714,0.0252213,0.0249389,0.019135,0.929012,0.714886,0.0234574,0.821042,0.980242,0.107182,0.569789,0.727247,0.827896,0.209347,0.155277,0.0137129,0.949545,0.821115,0.0180732,0.606239,0.0683826,0.0318133,0.843598,0.0949619,0.0356015,0.897886,0.104456,0.0219934,0.0303394,0.887662,0.210838,0.0310117,0.779405,0.644257,0.0202029,0.0307079,0.0323645,0.00609495,0.672474,0.0288898,0.026635,0.916465,0.0268775,0.75734,0.0201066,0.462592,0.881469,0.831576,0.815187,0.698917,0.360192,0.0438466,0.0624903,0.0339843,0.916358,0.539081,0.86771,0.148515,0.872038,0.518778,0.864247,0.0613675,0.0246261,0.896927,0.737374,0.90679,0.971453,0.420492,0.09363,0.185647,0.917815,0.688315,0.931745,0.621054,0.0549924,0.0633347,0.281423,0.013062,0.0202112
4.0,0.0474923,0.884561,0.0293815,0.0262581,0.791526,0.845631,0.956098,0.820114,0.945131,0.917982,0.470891,0.0215353,0.899964,0.852954,0.926097,0.677377,0.00959796,0.926874,0.0124495,0.0287736,0.0210066,0.017864,0.618881,0.972715,0.902725,0.0102074,0.925516,0.0236465,0.0153607,0.0226589,0.667642,0.0626757,0.778705,0.649463,0.956543,0.907034,0.615443,0.955622,0.510505,0.809696,0.534622,0.926963,0.035705,0.129288,0.0325672,0.843795,0.777373,0.0183861,0.0196523,0.0192981,0.913928,0.736572,0.020301,0.796442,0.981653,0.0774914,0.435455,0.752122,0.850086,0.398363,0.122069,0.0169508,0.928363,0.83551,0.0250729,0.677881,0.0406816,0.0213787,0.843522,0.0434328,0.0260294,0.897423,0.0978124,0.02257,0.0204974,0.886863,0.366273,0.0315591,0.752724,0.690251,0.0187075,0.0400014,0.0272248,0.0297042,0.684218,0.0279865,0.0655013,0.889662,0.0189759,0.774298,0.018928,0.523566,0.918906,0.832866,0.829797,0.708781,0.362138,0.0330439,0.0432326,0.0390318,0.919385,0.461094,0.902041,0.158686,0.892062,0.510959,0.909732,0.0410728,0.0161598,0.907753,0.787697,0.893115,0.965932,0.49566,0.078555,0.271786,0.919993,0.741981,0.928235,0.660641,0.0247379,0.0430613,0.193598,0.010751,0.0285732
4.0,0.0398056,0.903905,0.0306626,0.0427744,0.778793,0.834923,0.921052,0.829009,0.946954,0.84018,0.45322,0.0168507,0.893721,0.807361,0.900356,0.683177,0.0101644,0.87927,0.0180913,0.034137,0.0280507,0.0210034,0.55981,0.941553,0.909508,0.0106157,0.910861,0.0263892,0.0146615,0.0303638,0.601388,0.0835376,0.773904,0.510143,0.951016,0.894374,0.630385,0.953305,0.494502,0.795246,0.467621,0.9005,0.0303582,0.148989,0.0384871,0.835658,0.72346,0.0216541,0.0213596,0.0196597,0.896532,0.742181,0.0188869,0.808731,0.980154,0.112678,0.537852,0.792029,0.837353,0.34548,0.103641,0.0224493,0.932664,0.800322,0.0247895,0.655822,0.0441497,0.0258313,0.834458,0.0600305,0.0362124,0.881463,0.122553,0.027136,0.0256747,0.884776,0.20068,0.0320636,0.654036,0.698333,0.0214757,0.0692493,0.0501832,0.0302223,0.675529,0.0293347,0.0776394,0.905832,0.0249133,0.746919,0.0198195,0.437671,0.861321,0.852161,0.83706,0.716883,0.322242,0.0303319,0.0400207,0.0422775,0.910724,0.496518,0.879936,0.231642,0.861658,0.475029,0.871387,0.0394143,0.0183732,0.893015,0.783951,0.874544,0.961128,0.399665,0.0685041,0.285046,0.906359,0.737058,0.893984,0.607057,0.0289215,0.027762,0.146199,0.0117476,0.0348768
4.0,0.0539169,0.915464,0.0381415,0.0354542,0.759867,0.831192,0.912944,0.857176,0.464329,0.858705,0.382128,0.0148492,0.90651,0.853913,0.862354,0.695814,0.00889677,0.892822,0.018858,0.0377654,0.0226377,0.0194942,0.689583,0.899347,0.912557,0.0140037,0.922558,0.0254115,0.016242,0.0231433,0.67182,0.0455494,0.787666,0.576256,0.949563,0.930617,0.622891,0.958125,0.522979,0.7323,0.490772,0.873509,0.0272256,0.151007,0.0278332,0.873087,0.71262,0.0201757,0.0242653,0.00687643,0.846686,0.639916,0.0267161,0.811176,0.984277,0.0590932,0.699271,0.706001,0.831742,0.171707,0.095645,0.0184461,0.944368,0.796699,0.164518,0.663507,0.052229,0.0305682,0.819371,0.0709122,0.0239411,0.893146,0.10577,0.0243981,0.0223552,0.881037,0.218895,0.0333976,0.703616,0.657058,0.0190455,0.0850518,0.443792,-0.000341002,0.667202,0.0354982,0.015826,0.884362,0.0227599,0.785119,0.01642,0.506947,0.800098,0.837102,0.844359,0.728421,0.404052,0.0341008,0.0476914,0.0354129,0.945134,0.522036,0.866723,0.184188,0.80465,0.517513,0.902479,0.0426327,0.0207125,0.899126,0.757233,0.876257,0.972404,0.338467,0.0851591,0.261957,0.927477,0.695603,0.924549,0.64665,0.0233393,0.0581347,0.109176,0.0120207,0.0391322
4.0,0.0521686,0.916002,0.0247826,0.0318021,0.809363,0.852976,0.918828,0.811419,0.937189,0.874504,0.320358,0.0216655,0.926651,0.853104,0.96642,0.650467,0.010325,0.906435,0.0221249,0.0366745,0.0297836,0.0140462,0.583268,0.935499,0.889624,0.0202201,0.932742,0.0269852,0.0197344,0.026365,0.610114,0.0701691,0.798963,0.526514,0.95064,0.897113,0.618174,0.95989,0.563769,0.774718,0.468592,0.957793,0.0433462,0.213756,0.0421037,0.858208,0.833574,0.019204,0.025952,0.00905284,0.940029,0.720414,0.0187725,0.824565,0.981992,0.0763592,0.644477,0.765501,0.885757,0.222642,0.0982693,0.0185446,0.899537,0.774471,0.0225013,0.628058,0.0547161,0.0225427,0.829101,0.0641358,0.0234163,0.897478,0.0956533,0.0215269,0.0261218,0.903734,0.154093,0.0323772,0.672275,0.676385,0.021479,0.0486798,0.42986,0.00629198,0.777242,0.0458177,0.0158296,0.740127,0.0363601,0.751388,0.0381416,0.535588,0.914336,0.840718,0.824104,0.688595,0.511598,0.040667,0.048342,0.0316951,0.89877,0.550524,0.876228,0.164918,0.886205,0.500988,0.876419,0.0419346,0.016686,0.916335,0.818005,0.890081,0.969681,0.481548,0.057286,0.248051,0.913813,0.742448,0.929661,0.588303,0.0403926,0.0435159,0.105624,0.0120718,0.027394
4.0,0.0416393,0.889997,0.0255199,0.028713,0.804986,0.827866,0.940358,0.801754,0.950686,0.840288,0.38655,0.0207834,0.912121,0.819434,0.962448,0.66576,0.00936653,0.887384,0.0142522,0.029795,0.0198952,0.0136919,0.623763,0.964187,0.925368,0.0156177,0.916122,0.0370978,0.0228554,0.0213908,0.63957,0.0433137,0.816458,0.463397,0.949738,0.93078,0.61589,0.966176,0.620877,0.732426,0.452312,0.959601,0.0445536,0.129694,0.0291071,0.904445,0.852094,0.0181987,0.0216935,0.0122003,0.869207,0.623368,0.0199593,0.834728,0.979056,0.0856405,0.559139,0.768029,0.855273,0.237886,0.0961445,0.0194797,0.866624,0.82436,0.0167297,0.615995,0.0582929,0.0181315,0.853217,0.0479295,0.0271675,0.90065,0.0993846,0.0258533,0.0161258,0.856435,0.1978,0.0445634,0.808115,0.70651,0.0243595,0.177702,0.38443,0.00332747,0.732451,0.0250009,0.0204326,0.894963,0.0324857,0.733045,0.0247618,0.534361,0.861919,0.89016,0.844648,0.717327,0.473305,0.0238582,0.0703529,0.0491287,0.92289,0.494159,0.892558,0.160011,0.817055,0.570183,0.873677,0.0374888,0.0230039,0.895084,0.79943,0.891375,0.975632,0.436074,0.0768481,0.276625,0.924479,0.750834,0.923176,0.613129,0.0379039,0.0500994,0.197036,0.0108073,0.0285628
4.0,0.0507358,0.936941,0.0264316,0.0333311,0.746628,0.8169,0.956243,0.787787,0.933137,0.789519,0.357588,0.0201608,0.899497,0.867799,0.95472,0.59887,0.00977651,0.821778,0.0159671,0.0333409,0.0182776,0.0177336,0.60219,0.943779,0.896724,0.0140738,0.928181,0.0237834,0.0165253,0.0211612,0.588238,0.0377106,0.814327,0.478343,0.956132,0.896206,0.583607,0.979611,0.520729,0.665527,0.455268,0.966509,0.0319811,0.185092,0.044155,0.846225,0.791155,0.0171399,0.0185706,0.018605,0.83581,0.614602,0.0177109,0.82117,0.982917,0.0780095,0.595219,0.727956,0.831479,0.258104,0.162644,0.0178145,0.931988,0.783663,0.0215813,0.623326,0.0462603,0.02565,0.808451,0.0545128,0.0262928,0.907965,0.0988313,0.0247941,0.0214139,0.880036,0.219206,0.0840704,0.693611,0.649404,0.0229603,0.0521906,0.278612,0.0257521,0.687384,0.0380526,0.0280692,0.929699,0.0246868,0.739051,0.0211943,0.373922,0.86894,0.853199,0.86339,0.715935,0.473871,0.0312915,0.0602438,0.04641,0.94186,0.53552,0.905231,0.223087,0.849735,0.499908,0.83877,0.035751,0.0191247,0.881026,0.766447,0.906686,0.970856,0.478819,0.0799503,0.311171,0.927886,0.638341,0.901596,0.573084,0.0245116,0.0644342,0.261096,0.0131635,0.0469421
4.0,0.0478888,0.911645,0.0312556,0.0268592,0.776326,0.86023,0.92937,0.78108,0.948236,0.846682,0.543851,0.020024,0.866427,0.816881,0.955936,0.702138,0.0113493,0.885151,0.0184965,0.0317252,0.0246554,0.0262824,0.545576,0.939972,0.90421,0.0252427,0.924147,0.0372936,0.0180011,0.0301507,0.731009,0.054195,0.807084,0.708955,0.949445,0.885539,0.634069,0.958365,0.550184,0.81011,0.55473,0.957155,0.0351258,0.137529,0.0358855,0.873321,0.863191,0.0190905,0.0221413,0.0201801,0.894632,0.808304,0.0240983,0.80994,0.981731,0.11276,0.314393,0.723558,0.858041,0.365912,0.102793,0.0264495,0.931369,0.847272,0.0282492,0.70938,0.0496858,0.025336,0.830509,0.0576457,0.0313774,0.887655,0.1073,0.0228341,0.0284121,0.872398,0.27814,0.0256623,0.673105,0.702846,0.0258873,0.0446812,0.0265099,0.0314884,0.702166,0.034814,0.028718,0.897313,0.0337431,0.770176,0.0247856,0.545978,0.916834,0.838944,0.88569,0.774219,0.455007,0.0323046,0.0488405,0.0423259,0.916891,0.487191,0.884283,0.196339,0.861481,0.571133,0.865438,0.0622345,0.0216741,0.885888,0.826187,0.866688,0.964232,0.502064,0.0690029,0.345163,0.928598,0.743125,0.914588,0.580103,0.0222053,0.0430446,0.238445,0.0137431,0.0378913
4.0,0.0529415,0.905545,0.0277326,0.0251514,0.78816,0.871652,0.932455,0.797934,0.974473,0.870507,0.514697,0.0234994,0.890895,0.85939,0.925393,0.720123,0.00992172,0.90411,0.0153112,0.036721,0.0245094,0.0162524,0.599947,0.969099,0.912514,0.00859833,0.931962,0.0314295,0.0133927,0.0242703,0.665405,0.0487779,0.796071,0.646,0.948681,0.953203,0.660625,0.957301,0.557562,0.81892,0.521718,0.943829,0.0356407,0.132297,0.0314956,0.868685,0.781055,0.0214101,0.0290727,0.00963157,0.912795,0.738898,0.0206168,0.846481,0.981114,0.140073,0.367524,0.785879,0.836111,0.301959,0.162056,0.0212555,0.923076,0.857724,0.0308561,0.670524,0.0636442,0.0306083,0.852103,0.0595498,0.0312533,0.917746,0.100177,0.0241515,0.0276877,0.891278,0.337513,0.0403023,0.782698,0.724577,0.0233888,0.031531,0.0394872,0.00619236,0.700084,0.0305397,0.140808,0.802174,0.0308004,0.813096,0.0228083,0.48819,0.879343,0.865868,0.876873,0.77719,0.396071,0.037375,0.043658,0.023845,0.925198,0.589472,0.882827,0.18515,0.858841,0.64658,0.861225,0.0654141,0.0165883,0.889746,0.797382,0.86566,0.971231,0.509847,0.0607102,0.371644,0.917323,0.701375,0.929495,0.64607,0.0305487,0.057419,0.340395,0.0115283,0.0649792
4.0,0.0491053,0.922374,0.0229493,0.0352671,0.776027,0.806268,0.959546,0.797049,0.954704,0.862059,0.373823,0.026157,0.905449,0.859097,0.963765,0.675013,0.010215,0.901591,0.0178891,0.0336728,0.0218735,0.0165664,0.654585,0.96916,0.909001,0.0185762,0.925136,0.0300682,0.0171391,0.0219151,0.623444,0.0524844,0.80082,0.544045,0.953732,0.957531,0.576803,0.965086,0.52498,0.80045,0.482818,0.962388,0.0524334,0.169438,0.0450439,0.850235,0.757005,0.0180504,0.0260912,0.0115092,0.932089,0.647668,0.0173087,0.808734,0.985536,0.062125,0.728003,0.724359,0.849032,0.258185,0.107937,0.0187824,0.93866,0.743796,0.0242966,0.645233,0.0454239,0.0311518,0.827454,0.0669365,0.023652,0.909791,0.101488,0.025812,0.0267947,0.899883,0.225248,0.0489453,0.776033,0.707209,0.0266406,0.0345828,0.353697,0.00622931,0.6749,0.0342937,0.0204362,0.904063,0.0334817,0.744086,0.0205731,0.457485,0.893232,0.845939,0.831298,0.679288,0.476124,0.0418902,0.0427237,0.0394452,0.911948,0.556255,0.892231,0.146471,0.889477,0.461638,0.867608,0.0321511,0.0151708,0.890005,0.789261,0.859247,0.975065,0.414863,0.0712847,0.193875,0.934101,0.741682,0.921976,0.61461,0.0464737,0.0386373,0.194228,0.0104906,0.0461695
4.0,0.0510947,0.907311,0.0234781,0.0241626,0.817956,0.844046,0.920845,0.837974,0.945489,0.859242,0.318139,0.0179892,0.895171,0.883321,0.948969,0.71783,0.0108957,0.904986,0.0176533,0.033675,0.0249501,0.0141682,0.667021,0.938434,0.897159,0.00784089,0.903225,0.0231197,0.017678,0.0221016,0.690081,0.0504025,0.791556,0.630825,0.952616,0.880331,0.599842,0.96209,0.613729,0.805929,0.443856,0.948977,0.0567571,0.210897,0.0398913,0.86816,0.847608,0.0176987,0.0273631,0.0108003,0.891217,0.668862,0.0151121,0.811559,0.983894,0.116581,0.549428,0.751131,0.861385,0.189582,0.16364,0.0240615,0.938374,0.827476,0.110626,0.676021,0.0592861,0.0298574,0.830777,0.0599827,0.0290157,0.915385,0.0873857,0.0242525,0.0220309,0.88057,0.189652,0.035625,0.67952,0.660328,0.0180453,0.03576,0.430734,0.00578536,0.704985,0.0291068,0.0171849,0.887528,0.0311621,0.755274,0.0181508,0.322347,0.883841,0.860159,0.850362,0.707065,0.53568,0.0258596,0.0408866,0.0412484,0.935208,0.50631,0.874216,0.189264,0.899345,0.486319,0.887492,0.0330432,0.0228396,0.901438,0.773485,0.91619,0.975652,0.515818,0.075116,0.339367,0.92889,0.731759,0.926286,0.654235,0.0466056,0.0428589,0.148015,0.0142553,0.0257149
4.0,0.0400237,0.880144,0.021787,0.0199054,0.816225,0.838901,0.952746,0.783604,0.945677,0.834786,0.4657,0.0227755,0.906942,0.848608,0.962531,0.727108,0.0113731,0.889888,0.0138048,0.0366979,0.0216673,0.0180209,0.684092,0.953837,0.911817,0.0137759,0.943406,0.0230096,0.0191948,0.0799151,0.766552,0.0646865,0.811053,0.65574,0.948252,0.805141,0.543463,0.969084,0.497043,0.789241,0.519305,0.964011,0.0304451,0.15294,0.0255143,0.834039,0.903753,0.0192486,0.0357999,0.00789756,0.928178,0.669854,0.0163667,0.821182,0.982583,0.0622584,0.662847,0.712361,0.845039,0.166582,0.0729871,0.0182502,0.953006,0.834791,0.0176145,0.708684,0.0421624,0.023286,0.82029,0.0533855,0.031712,0.898089,0.0990777,0.0270176,0.0196287,0.886031,0.215824,0.0292316,0.797431,0.631179,0.0246989,0.0221945,0.477238,0.00351418,0.702257,0.0323997,0.0144849,0.745479,0.0355591,0.723765,0.0116849,0.29493,0.922022,0.865577,0.829423,0.681763,0.535406,0.0348188,0.0490375,0.0439803,0.918295,0.470759,0.87324,0.134774,0.893736,0.478474,0.851425,0.0388942,0.0213741,0.8975,0.768219,0.875282,0.972869,0.541381,0.0943289,0.276837,0.918492,0.66817,0.932748,0.648124,0.0377086,0.0596167,0.142953,0.0120709,0.0240925
4.0,0.057331,0.917557,0.0182785,0.0280419,0.789893,0.786567,0.922731,0.746795,0.922293,0.845016,0.346281,0.0244332,0.922307,0.825665,0.971905,0.636029,0.00798355,0.873188,0.0293041,0.0488087,0.022006,0.0157368,0.602573,0.948955,0.90385,0.00919977,0.914805,0.0277839,0.0228538,0.0184251,0.627436,0.0546886,0.743933,0.541165,0.957366,0.862203,0.54133,0.959725,0.599801,0.778115,0.463066,0.961726,0.0594157,0.106144,0.0412689,0.798844,0.730637,0.0183989,0.0205548,0.401283,0.919804,0.753983,0.0130021,0.795372,0.983612,0.0594012,0.490554,0.687077,0.802643,0.266772,0.102971,0.0215288,0.912929,0.797708,0.0267452,0.685275,0.0450575,0.0260967,0.81805,0.0572507,0.0246257,0.884287,0.117002,0.0210277,0.024459,0.861742,0.237371,0.0325321,0.657353,0.668005,0.01816,0.0364543,0.250768,0.00358815,0.70177,0.0206729,0.014463,0.903666,0.0244152,0.744619,0.0206832,0.318636,0.884377,0.858942,0.816422,0.702376,0.477092,0.0351797,0.0594774,0.0312864,0.914566,0.454555,0.85802,0.196988,0.864371,0.43769,0.865344,0.01886,0.0201501,0.853908,0.708544,0.87099,0.969125,0.476315,0.107603,0.322416,0.918614,0.641188,0.915484,0.599089,0.0333533,0.05125,0.183448,0.0104445,0.0332845
4.0,0.0500244,0.928709,0.0237845,0.0289545,0.778642,0.85423,0.928623,0.753756,0.472173,0.860327,0.426198,0.0203637,0.892942,0.886486,0.955546,0.692212,0.0143175,0.861426,0.0171314,0.0276082,0.0249992,0.0156875,0.628018,0.958351,0.896787,0.0278356,0.939438,0.0443805,0.0164608,0.0187783,0.637027,0.0515574,0.773275,0.569958,0.955053,0.953907,0.605737,0.952409,0.502011,0.778153,0.535609,0.956427,0.0709995,0.136834,0.0415239,0.848933,0.753282,0.0184905,0.121953,0.0128086,0.913406,0.755649,0.0207745,0.801526,0.98148,0.0735516,0.599399,0.721726,0.837349,0.220406,0.162835,0.0230062,0.924142,0.799813,0.0346665,0.646375,0.0498949,0.025164,0.827424,0.0732703,0.0270982,0.892903,0.109329,0.0242601,0.0278216,0.876006,0.305245,0.0377591,0.640209,0.689309,0.0231062,0.140785,0.286598,0.0175505,0.728783,0.0405152,0.02978,0.906444,0.0225664,0.762396,0.0211068,0.364184,0.820957,0.84992,0.851429,0.644904,0.512551,0.0273646,0.0521112,0.0442744,0.896603,0.499964,0.871494,0.198462,0.866709,0.53065,0.867406,0.0399207,0.0156676,0.9127,0.77476,0.872747,0.970808,0.47769,0.0713771,0.293881,0.930374,0.743315,0.935981,0.599447,0.0386566,0.059932,0.216433,0.0151026,0.0361356
4.0,0.0506942,0.928224,0.0416578,0.0225646,0.797856,0.832376,0.947176,0.79902,0.951601,0.850416,0.375312,0.0212269,0.923265,0.866832,0.94735,0.65267,0.0131017,0.920552,0.0187178,0.0378955,0.0227419,0.0151932,0.691509,0.952644,0.896204,0.0114803,0.943806,0.0373126,0.0149067,0.0288736,0.628776,0.0586474,0.792695,0.535571,0.945671,0.945237,0.613425,0.948793,0.529287,0.706118,0.490146,0.954564,0.0350619,0.156477,0.0385053,0.852248,0.844777,0.0173983,0.0199678,0.00819445,0.946478,0.737408,0.0177901,0.802687,0.981821,0.0714859,0.706046,0.692367,0.853845,0.199173,0.0879304,0.0222518,0.913589,0.798771,0.0271776,0.648273,0.0437211,0.0333183,0.843042,0.0732823,0.0269329,0.900268,0.100877,0.0258485,0.0222552,0.897085,0.266361,0.0422429,0.62448,0.64923,0.029715,0.0338665,0.418617,0.00387316,0.710972,0.0307055,0.0149322,0.911128,0.0254105,0.764515,0.0260584,0.410428,0.908906,0.852922,0.842849,0.66855,0.497712,0.0394083,0.0551837,0.0353867,0.9357,0.527641,0.879543,0.213937,0.892416,0.500443,0.882545,0.0380084,0.0194507,0.896755,0.763066,0.866969,0.969284,0.518305,0.0783699,0.283164,0.944771,0.787764,0.914075,0.638608,0.0378853,0.0397304,0.141416,0.012007,0.0285127
4.0,0.0486753,0.91446,0.026111,0.0181403,0.833389,0.830195,0.959229,0.842531,0.943882,0.824385,0.439478,0.0266431,0.900383,0.884227,0.974442,0.665231,0.00913238,0.89134,0.0191744,0.0313386,0.0251772,0.0152843,0.671486,0.923732,0.893287,0.0127072,0.918894,0.0199043,0.0195062,0.025074,0.66188,0.0597979,0.740776,0.598033,0.950378,0.916422,0.572716,0.958814,0.487522,0.756239,0.528489,0.967942,0.0471159,0.0984352,0.0371307,0.862499,0.854797,0.0179853,0.0203428,0.00466674,0.948891,0.637335,0.0248764,0.805029,0.97878,0.043896,0.626907,0.715083,0.81058,0.246605,0.112956,0.0216985,0.947189,0.761177,0.0172013,0.655198,0.0601261,0.0214125,0.826311,0.0461518,0.0386296,0.856624,0.113388,0.0222735,0.0217475,0.862539,0.19598,0.0511187,0.684898,0.669617,0.0244628,0.0405497,0.393845,0.00434806,0.677601,0.0314058,0.0178984,0.896026,0.0319879,0.6978,0.01981,0.474476,0.927951,0.837808,0.824974,0.730423,0.51098,0.0362817,0.0512915,0.0492173,0.926557,0.508298,0.869235,0.171722,0.910373,0.496338,0.856382,0.0572605,0.0249099,0.896272,0.797401,0.860079,0.971371,0.488159,0.0706319,0.293809,0.930192,0.688854,0.916327,0.587599,0.0369122,0.0332247,0.164574,0.0140883,0.0244691
4.0,0.030827,0.911061,0.0184404,0.0279734,0.812451,0.834719,0.932842,0.816508,0.502263,0.869903,0.327048,0.0192875,0.892936,0.854338,0.977173,0.625669,0.0159797,0.867154,0.0184862,0.0422608,0.0211499,0.0180098,0.689769,0.963048,0.898763,0.0152167,0.93167,0.0476345,0.0218084,0.0254782,0.673939,0.0619363,0.794727,0.54549,0.948374,0.858349,0.564444,0.948122,0.588917,0.77387,0.523699,0.968834,0.0531586,0.120006,0.0386968,0.837553,0.860323,0.0206404,0.0272453,0.0219821,0.935896,0.696684,0.0261122,0.787016,0.979321,0.0586785,0.644375,0.731139,0.844562,0.245228,0.130538,0.0327309,0.928717,0.821304,0.0153559,0.654332,0.0603649,0.0166924,0.805181,0.0798448,0.0340261,0.889807,0.0921254,0.0255845,0.0189521,0.881732,0.223728,0.0437142,0.625782,0.725476,0.0302515,0.0359672,0.345857,0.00569136,0.6674,0.0336251,0.0176581,0.91269,0.0402813,0.740944,0.0224148,0.276302,0.911046,0.845791,0.840503,0.662465,0.481959,0.0448807,0.0459351,0.0651427,0.928875,0.417993,0.86776,0.184885,0.892606,0.43,0.876397,0.0603915,0.0153054,0.891868,0.770053,0.849446,0.968535,0.503089,0.0861715,0.370591,0.91919,0.758015,0.914665,0.487473,0.0398439,0.0472126,0.181636,0.0132713,0.0288583
4.0,0.0591746,0.904773,0.0478961,0.0285834,0.7899,0.83831,0.94082,0.806426,0.906923,0.870387,0.329635,0.0251014,0.911502,0.872059,0.97009,0.612745,0.0097945,0.855388,0.018731,0.0293397,0.025268,0.0196199,0.593542,0.957639,0.883541,0.0265177,0.936055,0.0243946,0.0145938,0.0229738,0.665792,0.0902457,0.73409,0.553519,0.937733,0.947464,0.610157,0.953652,0.548846,0.837504,0.501977,0.959292,0.0348585,0.103813,0.0394505,0.83714,0.860376,0.0230266,0.0251504,0.00986418,0.946632,0.656243,0.026827,0.801356,0.982643,0.0642464,0.653554,0.755007,0.809109,0.203293,0.132668,0.0269824,0.906649,0.787678,0.0219574,0.655216,0.0586741,0.0318447,0.832222,0.0394623,0.0335771,0.856784,0.0912482,0.0263946,0.021112,0.895547,0.205946,0.029475,0.736295,0.640018,0.0226766,0.0321959,0.365406,0.00641653,0.700036,0.0359657,0.019919,0.92357,0.0238161,0.800641,0.0152519,0.470744,0.901758,0.851556,0.849095,0.706181,0.495151,0.0357226,0.0495043,0.0515355,0.931558,0.485407,0.859278,0.174164,0.871032,0.518172,0.844976,0.0396771,0.0155223,0.88995,0.792994,0.86493,0.968111,0.466041,0.061467,0.288268,0.9228,0.726551,0.939232,0.533222,0.0280531,0.0329597,0.169437,0.0153734,0.0321523
4.0,0.0501454,0.909561,0.026638,0.033755,0.781381,0.835675,0.948568,0.804687,0.966488,0.832765,0.428805,0.0225078,0.919173,0.872227,0.97251,0.702431,0.0105616,0.864598,0.0193389,0.0222377,0.0275503,0.01662,0.666818,0.949579,0.905813,0.0635655,0.910673,0.0263787,0.0167622,0.0271903,0.649171,0.0549844,0.815719,0.599583,0.949203,0.906438,0.589801,0.94926,0.472438,0.775145,0.524599,0.964517,0.0308949,0.102252,0.0496621,0.85222,0.777906,0.0244177,0.0287269,0.0138038,0.929241,0.773645,0.0257415,0.824834,0.979526,0.112261,0.669458,0.754783,0.83383,0.281444,0.0936136,0.0260769,0.886166,0.878402,0.0230622,0.650293,0.0562738,0.0286431,0.849911,0.0471639,0.0322876,0.896928,0.0883267,0.0225929,0.0287904,0.895386,0.250169,0.041746,0.759533,0.680425,0.0252478,0.0384212,0.485658,0.0106309,0.719117,0.0385292,0.0291772,0.920911,0.0244611,0.795363,0.0237635,0.455704,0.919528,0.863466,0.804364,0.723218,0.506747,0.0312045,0.0594044,0.0418865,0.926533,0.533585,0.895922,0.164209,0.899097,0.550272,0.888333,0.0597873,0.0196047,0.904639,0.783984,0.885564,0.967286,0.462509,0.053448,0.289919,0.922377,0.698502,0.904541,0.638944,0.030997,0.0527439,0.189351,0.0148905,0.0274859
